timestamp,page,full_page_calls,poly_calls,total_calls,cost_usd
2026-06-20T05:13:18,Volume_2/1_source_pages/page_212,1,7,8,0.0120
2026-06-20T05:13:20,Volume_2/1_source_pages/page_195,1,14,15,0.0225
2026-06-20T05:13:20,Volume_2/1_source_pages/page_214,1,5,6,0.0090
2026-06-20T05:13:21,Volume_2/1_source_pages/page_217,1,7,8,0.0120
2026-06-20T05:13:22,Volume_2/1_source_pages/page_219,1,6,7,0.0105
2026-06-20T05:13:22,Volume_2/1_source_pages/page_215,1,4,5,0.0075
2026-06-20T05:13:23,Volume_2/1_source_pages/page_209,1,9,10,0.0150
2026-06-20T05:13:30,Volume_2/1_source_pages/page_221,1,8,9,0.0135
2026-06-20T05:13:31,Volume_2/1_source_pages/page_220,1,7,8,0.0120
2026-06-20T05:13:32,Volume_2/1_source_pages/page_213,1,10,11,0.0165
2026-06-20T05:13:34,Volume_2/1_source_pages/page_222,1,9,10,0.0150
2026-06-20T05:13:35,Volume_2/1_source_pages/page_225,1,4,5,0.0075
2026-06-20T05:13:42,Volume_2/1_source_pages/page_228,1,6,7,0.0105
2026-06-20T05:13:42,Volume_2/1_source_pages/page_223,1,10,11,0.0165
2026-06-20T05:13:49,Volume_2/1_source_pages/page_226,1,10,11,0.0165
2026-06-20T05:13:50,Volume_2/1_source_pages/page_230,1,9,10,0.0150
2026-06-20T05:13:50,Volume_2/1_source_pages/page_227,1,9,10,0.0150
2026-06-20T05:13:50,Volume_2/1_source_pages/page_233,1,7,8,0.0120
2026-06-20T05:13:51,Volume_2/1_source_pages/page_224,1,10,11,0.0165
2026-06-20T05:13:54,Volume_2/1_source_pages/page_235,1,6,7,0.0105
2026-06-20T05:13:57,Volume_2/1_source_pages/page_232,1,9,10,0.0150
2026-06-20T05:13:58,Volume_2/1_source_pages/page_231,1,13,14,0.0210
2026-06-20T05:14:00,Volume_2/1_source_pages/page_229,1,14,15,0.0225
2026-06-20T05:14:02,Volume_2/1_source_pages/page_239,1,5,6,0.0090
2026-06-20T05:14:02,Volume_2/1_source_pages/page_234,1,9,10,0.0150
2026-06-20T05:14:04,Volume_2/1_source_pages/page_218,1,21,22,0.0330
2026-06-20T05:14:05,Volume_2/1_source_pages/page_238,1,9,10,0.0150
2026-06-20T05:14:09,Volume_2/1_source_pages/page_243,1,5,6,0.0090
2026-06-20T05:14:09,Volume_2/1_source_pages/page_237,1,10,11,0.0165
2026-06-20T05:14:09,Volume_2/1_source_pages/page_236,1,10,11,0.0165
2026-06-20T05:14:10,Volume_2/1_source_pages/page_240,1,9,10,0.0150
2026-06-20T05:14:12,Volume_2/1_source_pages/page_244,1,7,8,0.0120
2026-06-20T05:14:13,Volume_2/1_source_pages/page_241,1,5,6,0.0090
2026-06-20T05:14:23,Volume_2/1_source_pages/page_242,1,9,10,0.0150
2026-06-20T05:14:23,Volume_2/1_source_pages/page_251,1,6,7,0.0105
2026-06-20T05:14:25,Volume_2/1_source_pages/page_246,1,11,12,0.0180
2026-06-20T05:14:25,Volume_2/1_source_pages/page_245,1,10,11,0.0165
2026-06-20T05:14:27,Volume_2/1_source_pages/page_254,1,7,8,0.0120
2026-06-20T05:14:30,Volume_2/1_source_pages/page_253,1,6,7,0.0105
2026-06-20T05:14:32,Volume_2/1_source_pages/page_248,1,12,13,0.0195
2026-06-20T05:14:35,Volume_2/1_source_pages/page_250,1,9,10,0.0150
2026-06-20T05:14:35,Volume_2/1_source_pages/page_255,1,8,9,0.0135
2026-06-20T05:14:35,Volume_2/1_source_pages/page_256,1,9,10,0.0150
2026-06-20T05:14:36,Volume_2/1_source_pages/page_249,1,12,13,0.0195
2026-06-20T05:14:40,Volume_2/1_source_pages/page_258,1,8,9,0.0135
2026-06-20T05:14:40,Volume_2/1_source_pages/page_247,1,14,15,0.0225
2026-06-20T05:14:42,Volume_2/1_source_pages/page_261,1,5,6,0.0090
2026-06-20T05:14:45,Volume_2/1_source_pages/page_260,1,10,11,0.0165
2026-06-20T05:14:45,Volume_2/1_source_pages/page_262,1,7,8,0.0120
2026-06-20T05:14:46,Volume_2/1_source_pages/page_265,1,4,5,0.0075
2026-06-20T05:14:50,Volume_2/1_source_pages/page_264,1,7,8,0.0120
2026-06-20T05:14:51,Volume_2/1_source_pages/page_263,1,4,5,0.0075
2026-06-20T05:14:54,Volume_2/1_source_pages/page_271,1,4,5,0.0075
2026-06-20T05:14:54,Volume_2/1_source_pages/page_267,1,6,7,0.0105
2026-06-20T05:14:56,Volume_2/1_source_pages/page_259,1,17,18,0.0270
2026-06-20T05:14:57,Volume_2/1_source_pages/page_257,1,17,18,0.0270
2026-06-20T05:14:57,Volume_2/1_source_pages/page_272,1,5,6,0.0090
2026-06-20T05:14:59,Volume_2/1_source_pages/page_266,1,9,10,0.0150
2026-06-20T05:15:00,Volume_2/1_source_pages/page_273,1,4,5,0.0075
2026-06-20T05:15:02,Volume_2/1_source_pages/page_276,1,5,6,0.0090
2026-06-20T05:15:06,Volume_2/1_source_pages/page_269,1,10,11,0.0165
2026-06-20T05:15:06,Volume_2/1_source_pages/page_279,1,4,5,0.0075
2026-06-20T05:15:08,Volume_2/1_source_pages/page_274,1,6,7,0.0105
2026-06-20T05:15:08,Volume_2/1_source_pages/page_277,1,5,6,0.0090
2026-06-20T05:15:09,Volume_2/1_source_pages/page_275,1,5,6,0.0090
2026-06-20T05:15:09,Volume_2/1_source_pages/page_268,1,12,13,0.0195
2026-06-20T05:15:12,Volume_2/1_source_pages/page_270,1,12,13,0.0195
2026-06-20T05:15:12,Volume_2/1_source_pages/page_280,1,4,5,0.0075
2026-06-20T05:15:17,Volume_2/1_source_pages/page_278,1,4,5,0.0075
2026-06-20T05:15:18,Volume_2/1_source_pages/page_282,1,4,5,0.0075
2026-06-20T05:15:18,Volume_2/1_source_pages/page_281,1,5,6,0.0090
2026-06-20T05:15:21,Volume_2/1_source_pages/page_283,1,5,6,0.0090
2026-06-20T05:15:23,Volume_2/1_source_pages/page_286,1,5,6,0.0090
2026-06-20T05:15:28,Volume_2/1_source_pages/page_288,1,5,6,0.0090
2026-06-20T05:15:28,Volume_2/1_source_pages/page_285,1,8,9,0.0135
2026-06-20T05:15:32,Volume_2/1_source_pages/page_284,1,10,11,0.0165
2026-06-20T05:15:33,Volume_2/1_source_pages/page_287,1,8,9,0.0135
2026-06-20T05:15:38,Volume_2/1_source_pages/page_299,1,4,5,0.0075
2026-06-20T05:15:39,Volume_2/1_source_pages/page_298,1,4,5,0.0075
2026-06-20T05:15:41,Volume_2/1_source_pages/page_294,1,9,10,0.0150
2026-06-20T05:15:44,Volume_2/1_source_pages/page_292,1,10,11,0.0165
2026-06-20T05:15:44,Volume_2/1_source_pages/page_289,1,13,14,0.0210
2026-06-20T05:15:44,Volume_2/1_source_pages/page_297,1,6,7,0.0105
2026-06-20T05:15:44,Volume_2/1_source_pages/page_296,1,5,6,0.0090
2026-06-20T05:15:46,Volume_2/1_source_pages/page_291,1,10,11,0.0165
2026-06-20T05:15:47,Volume_2/1_source_pages/page_295,1,11,12,0.0180
2026-06-20T05:15:48,Volume_2/1_source_pages/page_290,1,13,14,0.0210
2026-06-20T05:15:50,Volume_2/1_source_pages/page_301,1,4,5,0.0075
2026-06-20T05:15:51,Volume_2/1_source_pages/page_300,1,7,8,0.0120
2026-06-20T05:15:53,Volume_2/1_source_pages/page_293,1,12,13,0.0195
2026-06-20T05:15:54,Volume_2/1_source_pages/page_304,1,5,6,0.0090
2026-06-20T05:15:54,Volume_2/1_source_pages/page_302,1,9,10,0.0150
2026-06-20T05:16:00,Volume_2/1_source_pages/page_308,1,5,6,0.0090
2026-06-20T05:16:05,Volume_2/1_source_pages/page_310,1,5,6,0.0090
2026-06-20T05:16:06,Volume_2/1_source_pages/page_306,1,9,10,0.0150
2026-06-20T05:16:07,Volume_2/1_source_pages/page_303,1,8,9,0.0135
2026-06-20T05:16:11,Volume_2/1_source_pages/page_305,1,10,11,0.0165
2026-06-20T05:16:14,Volume_2/1_source_pages/page_314,1,7,8,0.0120
2026-06-20T05:16:16,Volume_2/1_source_pages/page_307,1,9,10,0.0150
2026-06-20T05:16:16,Volume_2/1_source_pages/page_316,1,9,10,0.0150
2026-06-20T05:16:18,Volume_2/1_source_pages/page_312,1,10,11,0.0165
2026-06-20T05:16:24,Volume_2/1_source_pages/page_320,1,6,7,0.0105
2026-06-20T05:16:26,Volume_2/1_source_pages/page_322,1,6,7,0.0105
2026-06-20T05:16:27,Volume_2/1_source_pages/page_315,1,12,13,0.0195
2026-06-20T05:16:27,Volume_2/1_source_pages/page_311,1,12,13,0.0195
2026-06-20T05:16:27,Volume_2/1_source_pages/page_323,1,6,7,0.0105
2026-06-20T05:16:28,Volume_2/1_source_pages/page_313,1,13,14,0.0210
2026-06-20T05:16:30,Volume_2/1_source_pages/page_319,1,11,12,0.0180
2026-06-20T05:16:31,Volume_2/1_source_pages/page_309,1,13,14,0.0210
2026-06-20T05:16:36,Volume_2/1_source_pages/page_327,1,3,4,0.0060
2026-06-20T05:16:40,Volume_2/1_source_pages/page_318,1,17,18,0.0270
2026-06-20T05:16:41,Volume_2/1_source_pages/page_317,1,17,18,0.0270
2026-06-20T05:16:43,Volume_2/1_source_pages/page_329,1,4,5,0.0075
2026-06-20T05:16:45,Volume_2/1_source_pages/page_324,1,13,14,0.0210
2026-06-20T05:16:45,Volume_2/1_source_pages/page_321,1,13,14,0.0210
2026-06-20T05:16:46,Volume_2/1_source_pages/page_328,1,8,9,0.0135
2026-06-20T05:16:50,Volume_2/1_source_pages/page_331,1,8,9,0.0135
2026-06-20T05:16:51,Volume_2/1_source_pages/page_333,1,6,7,0.0105
2026-06-20T05:16:53,Volume_2/1_source_pages/page_330,1,8,9,0.0135
2026-06-20T05:16:55,Volume_2/1_source_pages/page_325,1,13,14,0.0210
2026-06-20T05:17:02,Volume_2/1_source_pages/page_337,1,9,10,0.0150
2026-06-20T05:17:03,Volume_2/1_source_pages/page_335,1,11,12,0.0180
2026-06-20T05:17:04,Volume_2/1_source_pages/page_334,1,10,11,0.0165
2026-06-20T05:17:04,Volume_2/1_source_pages/page_332,1,13,14,0.0210
2026-06-20T05:17:09,Volume_2/1_source_pages/page_336,1,11,12,0.0180
2026-06-20T05:17:10,Volume_2/1_source_pages/page_341,1,6,7,0.0105
2026-06-20T05:17:12,Volume_2/1_source_pages/page_340,1,6,7,0.0105
2026-06-20T05:17:13,Volume_2/1_source_pages/page_326,1,19,20,0.0300
2026-06-20T05:17:16,Volume_2/1_source_pages/page_339,1,11,12,0.0180
2026-06-20T05:17:18,Volume_2/1_source_pages/page_338,1,12,13,0.0195
2026-06-20T05:17:19,Volume_2/1_source_pages/page_344,1,10,11,0.0165
2026-06-20T05:17:22,Volume_2/1_source_pages/page_347,1,8,9,0.0135
2026-06-20T05:17:22,Volume_2/1_source_pages/page_346,1,10,11,0.0165
2026-06-20T05:17:23,Volume_2/1_source_pages/page_343,1,11,12,0.0180
2026-06-20T05:17:24,Volume_2/1_source_pages/page_345,1,12,13,0.0195
2026-06-20T05:17:26,Volume_2/1_source_pages/page_342,1,13,14,0.0210
2026-06-20T05:17:28,Volume_2/1_source_pages/page_348,1,9,10,0.0150
2026-06-20T05:17:29,Volume_2/1_source_pages/page_353,1,5,6,0.0090
2026-06-20T05:17:30,Volume_2/1_source_pages/page_354,1,6,7,0.0105
2026-06-20T05:17:32,Volume_2/1_source_pages/page_349,1,10,11,0.0165
2026-06-20T05:17:33,Volume_2/1_source_pages/page_350,1,10,11,0.0165
2026-06-20T05:17:35,Volume_2/1_source_pages/page_351,1,10,11,0.0165
2026-06-20T05:17:43,Volume_2/1_source_pages/page_355,1,10,11,0.0165
2026-06-20T05:17:47,Volume_2/1_source_pages/page_359,1,8,9,0.0135
2026-06-20T05:17:49,Volume_2/1_source_pages/page_357,1,11,12,0.0180
2026-06-20T05:17:49,Volume_2/1_source_pages/page_362,1,8,9,0.0135
2026-06-20T05:17:51,Volume_2/1_source_pages/page_352,1,15,16,0.0240
2026-06-20T05:17:53,Volume_2/1_source_pages/page_364,1,8,9,0.0135
2026-06-20T05:17:53,Volume_2/2_post_pages/page_372,1,0,1,0.0015
2026-06-20T05:17:57,Volume_2/1_source_pages/page_358,1,11,12,0.0180
2026-06-20T05:18:00,Volume_2/1_source_pages/page_356,1,17,18,0.0270
2026-06-20T05:18:02,Volume_2/1_source_pages/page_365,1,11,12,0.0180
2026-06-20T05:18:02,Volume_2/1_source_pages/page_366,1,10,11,0.0165
2026-06-20T05:18:03,Volume_2/1_source_pages/page_361,1,11,12,0.0180
2026-06-20T05:18:05,Volume_2/1_source_pages/page_367,1,10,11,0.0165
2026-06-20T05:18:07,Volume_2/1_source_pages/page_369,1,11,12,0.0180
2026-06-20T05:18:08,Volume_2/1_source_pages/page_363,1,15,16,0.0240
2026-06-20T05:18:12,Volume_2/2_post_pages/page_371,1,9,10,0.0150
2026-06-20T05:18:13,Volume_2/1_source_pages/page_368,1,15,16,0.0240
2026-06-20T05:18:13,Volume_2/1_source_pages/page_360,1,19,20,0.0300
2026-06-20T05:18:17,Volume_2/1_source_pages/page_370,1,9,10,0.0150
2026-06-20T05:18:30,Volume_3/0_table_of_contents/page_001,1,16,17,0.0255
2026-06-20T05:18:43,Volume_3/1_source_pages/page_006,1,14,15,0.0225
2026-06-20T05:18:50,Volume_3/1_source_pages/page_010,1,16,17,0.0255
2026-06-20T05:18:53,Volume_3/1_source_pages/page_002,1,23,24,0.0360
2026-06-20T05:18:57,Volume_3/1_source_pages/page_011,1,18,19,0.0285
2026-06-20T05:18:59,Volume_3/1_source_pages/page_005,1,24,25,0.0375
2026-06-20T05:19:02,Volume_3/1_source_pages/page_004,1,26,27,0.0405
2026-06-20T05:19:06,Volume_3/1_source_pages/page_009,1,23,24,0.0360
2026-06-20T05:19:07,Volume_3/1_source_pages/page_007,1,24,25,0.0375
2026-06-20T05:19:07,Volume_3/1_source_pages/page_008,1,24,25,0.0375
2026-06-20T05:19:08,Volume_3/1_source_pages/page_013,1,20,21,0.0315
2026-06-20T05:19:10,Volume_3/1_source_pages/page_003,1,28,29,0.0435
2026-06-20T05:19:13,Volume_3/1_source_pages/page_012,1,25,26,0.0390
2026-06-20T05:19:14,Volume_3/1_source_pages/page_016,1,21,22,0.0330
2026-06-20T05:19:19,Volume_3/1_source_pages/page_014,1,24,25,0.0375
2026-06-20T05:19:22,Volume_3/1_source_pages/page_015,1,26,27,0.0405
2026-06-20T05:19:33,Volume_3/1_source_pages/page_017,1,22,23,0.0345
2026-06-20T05:19:42,Volume_3/1_source_pages/page_022,1,15,16,0.0240
2026-06-20T05:19:42,Volume_3/1_source_pages/page_018,1,22,23,0.0345
2026-06-20T05:19:48,Volume_3/1_source_pages/page_028,1,13,14,0.0210
2026-06-20T05:19:52,Volume_3/1_source_pages/page_023,1,18,19,0.0285
2026-06-20T05:19:54,Volume_3/1_source_pages/page_029,1,14,15,0.0225
2026-06-20T05:19:54,Volume_3/1_source_pages/page_021,1,21,22,0.0330
2026-06-20T05:19:59,Volume_3/1_source_pages/page_019,1,26,27,0.0405
2026-06-20T05:20:01,Volume_3/1_source_pages/page_020,1,25,26,0.0390
2026-06-20T05:20:01,Volume_3/1_source_pages/page_030,1,16,17,0.0255
2026-06-20T05:20:02,Volume_3/1_source_pages/page_032,1,14,15,0.0225
2026-06-20T05:20:03,Volume_3/1_source_pages/page_026,1,20,21,0.0315
2026-06-20T05:20:05,Volume_3/1_source_pages/page_025,1,21,22,0.0330
2026-06-20T05:20:05,Volume_3/1_source_pages/page_024,1,22,23,0.0345
2026-06-20T05:20:05,Volume_3/1_source_pages/page_027,1,21,22,0.0330
2026-06-20T05:20:16,Volume_3/1_source_pages/page_035,1,11,12,0.0180
2026-06-20T05:20:25,Volume_3/1_source_pages/page_031,1,25,26,0.0390
2026-06-20T05:20:28,Volume_3/1_source_pages/page_034,1,16,17,0.0255
2026-06-20T05:20:29,Volume_3/1_source_pages/page_033,1,20,21,0.0315
2026-06-20T05:20:35,Volume_3/1_source_pages/page_037,1,15,16,0.0240
2026-06-20T05:20:37,Volume_3/1_source_pages/page_038,1,14,15,0.0225
2026-06-20T05:20:37,Volume_3/1_source_pages/page_036,1,18,19,0.0285
2026-06-20T05:20:40,Volume_3/1_source_pages/page_040,1,14,15,0.0225
2026-06-20T05:20:42,Volume_3/1_source_pages/page_039,1,17,18,0.0270
2026-06-20T05:20:55,Volume_3/1_source_pages/page_041,1,19,20,0.0300
2026-06-20T05:20:56,Volume_3/1_source_pages/page_042,1,19,20,0.0300
2026-06-20T05:20:59,Volume_3/1_source_pages/page_043,1,19,20,0.0300
2026-06-20T05:20:59,Volume_3/1_source_pages/page_047,1,18,19,0.0285
2026-06-20T05:21:00,Volume_3/1_source_pages/page_053,1,8,9,0.0135
2026-06-20T05:21:01,Volume_3/1_source_pages/page_044,1,20,21,0.0315
2026-06-20T05:21:02,Volume_3/1_source_pages/page_045,1,20,21,0.0315
2026-06-20T05:21:05,Volume_3/1_source_pages/page_046,1,21,22,0.0330
2026-06-20T05:21:09,Volume_3/1_source_pages/page_048,1,19,20,0.0300
2026-06-20T05:21:16,Volume_3/1_source_pages/page_050,1,15,16,0.0240
2026-06-20T05:21:21,Volume_3/1_source_pages/page_051,1,18,19,0.0285
2026-06-20T05:21:22,Volume_3/1_source_pages/page_052,1,17,18,0.0270
2026-06-20T05:21:22,Volume_3/1_source_pages/page_049,1,21,22,0.0330
2026-06-20T05:21:36,Volume_3/1_source_pages/page_056,1,21,22,0.0330
2026-06-20T05:21:46,Volume_3/1_source_pages/page_054,1,26,27,0.0405
2026-06-20T05:21:50,Volume_3/1_source_pages/page_057,1,26,27,0.0405
2026-06-20T05:21:54,Volume_3/1_source_pages/page_060,1,20,21,0.0315
2026-06-20T05:21:56,Volume_3/1_source_pages/page_058,1,23,24,0.0360
2026-06-20T05:21:57,Volume_3/1_source_pages/page_061,1,22,23,0.0345
2026-06-20T05:21:57,Volume_3/1_source_pages/page_062,1,21,22,0.0330
2026-06-20T05:21:57,Volume_3/1_source_pages/page_059,1,24,25,0.0375
2026-06-20T05:21:58,Volume_3/1_source_pages/page_064,1,22,23,0.0345
2026-06-20T05:22:02,Volume_3/1_source_pages/page_063,1,23,24,0.0360
2026-06-20T05:22:04,Volume_3/1_source_pages/page_065,1,23,24,0.0360
2026-06-20T05:22:12,Volume_3/1_source_pages/page_068,1,19,20,0.0300
2026-06-20T05:22:15,Volume_3/1_source_pages/page_066,1,26,27,0.0405
2026-06-20T05:22:18,Volume_3/1_source_pages/page_069,1,21,22,0.0330
2026-06-20T05:22:19,Volume_3/1_source_pages/page_067,1,24,25,0.0375
2026-06-20T05:22:38,Volume_3/1_source_pages/page_078,1,15,16,0.0240
2026-06-20T05:22:44,Volume_3/1_source_pages/page_071,1,27,28,0.0420
2026-06-20T05:22:48,Volume_3/1_source_pages/page_073,1,23,24,0.0360
2026-06-20T05:22:50,Volume_3/1_source_pages/page_079,1,19,20,0.0300
2026-06-20T05:22:50,Volume_3/1_source_pages/page_072,1,25,26,0.0390
2026-06-20T05:22:51,Volume_3/1_source_pages/page_074,1,22,23,0.0345
2026-06-20T05:22:55,Volume_3/1_source_pages/page_077,1,23,24,0.0360
2026-06-20T05:22:58,Volume_3/1_source_pages/page_075,1,24,25,0.0375
2026-06-20T05:22:59,Volume_3/1_source_pages/page_076,1,24,25,0.0375
2026-06-20T05:23:09,Volume_3/1_source_pages/page_080,1,25,26,0.0390
2026-06-20T05:23:15,Volume_3/1_source_pages/page_085,1,21,22,0.0330
2026-06-20T05:23:16,Volume_3/1_source_pages/page_081,1,28,29,0.0435
2026-06-20T05:23:16,Volume_3/1_source_pages/page_082,1,25,26,0.0390
2026-06-20T05:23:22,Volume_3/1_source_pages/page_084,1,25,26,0.0390
2026-06-20T05:23:28,Volume_3/1_source_pages/page_083,1,29,30,0.0450
2026-06-20T05:23:38,Volume_3/1_source_pages/page_086,1,23,24,0.0360
2026-06-20T05:23:53,Volume_3/1_source_pages/page_089,1,24,25,0.0375
2026-06-20T05:23:57,Volume_3/1_source_pages/page_091,1,26,27,0.0405
2026-06-20T05:23:57,Volume_3/1_source_pages/page_094,1,23,24,0.0360
2026-06-20T05:23:59,Volume_3/1_source_pages/page_088,1,28,29,0.0435
2026-06-20T05:24:02,Volume_3/1_source_pages/page_087,1,31,32,0.0480
2026-06-20T05:24:03,Volume_3/1_source_pages/page_092,1,27,28,0.0420
2026-06-20T05:24:04,Volume_3/1_source_pages/page_090,1,28,29,0.0435
2026-06-20T05:24:09,Volume_3/1_source_pages/page_093,1,28,29,0.0435
2026-06-20T05:24:19,Volume_3/1_source_pages/page_097,1,24,25,0.0375
2026-06-20T05:24:21,Volume_3/1_source_pages/page_095,1,29,30,0.0450
2026-06-20T05:24:25,Volume_3/1_source_pages/page_098,1,27,28,0.0420
2026-06-20T05:24:28,Volume_3/1_source_pages/page_096,1,29,30,0.0450
2026-06-20T05:24:31,Volume_3/1_source_pages/page_070,1,23,24,0.0360
2026-06-20T05:24:33,Volume_3/1_source_pages/page_100,1,25,26,0.0390
2026-06-20T05:24:36,Volume_3/1_source_pages/page_099,1,30,31,0.0465
2026-06-20T05:24:50,Volume_3/1_source_pages/page_101,1,24,25,0.0375
2026-06-20T05:25:00,Volume_3/1_source_pages/page_103,1,25,26,0.0390
2026-06-20T05:25:02,Volume_3/1_source_pages/page_102,1,27,28,0.0420
2026-06-20T05:25:05,Volume_3/1_source_pages/page_104,1,27,28,0.0420
2026-06-20T05:25:06,Volume_3/1_source_pages/page_105,1,27,28,0.0420
2026-06-20T05:25:10,Volume_3/1_source_pages/page_106,1,26,27,0.0405
2026-06-20T05:25:12,Volume_3/1_source_pages/page_108,1,26,27,0.0405
2026-06-20T05:25:21,Volume_3/1_source_pages/page_107,1,27,28,0.0420
2026-06-20T05:25:23,Volume_3/1_source_pages/page_109,1,29,30,0.0450
2026-06-20T05:25:32,Volume_3/1_source_pages/page_111,1,28,29,0.0435
2026-06-20T05:25:32,Volume_3/1_source_pages/page_110,1,29,30,0.0450
2026-06-20T05:25:33,Volume_3/1_source_pages/page_113,1,25,26,0.0390
2026-06-20T05:25:35,Volume_3/1_source_pages/page_112,1,28,29,0.0435
2026-06-20T05:25:38,Volume_3/1_source_pages/page_116,1,25,26,0.0390
2026-06-20T05:25:40,Volume_3/1_source_pages/page_114,1,27,28,0.0420
2026-06-20T05:25:42,Volume_3/1_source_pages/page_115,1,28,29,0.0435
2026-06-20T05:25:49,Volume_3/1_source_pages/page_117,1,22,23,0.0345
2026-06-20T05:26:08,Volume_3/1_source_pages/page_120,1,24,25,0.0375
2026-06-20T05:26:09,Volume_3/1_source_pages/page_118,1,28,29,0.0435
2026-06-20T05:26:12,Volume_3/1_source_pages/page_122,1,23,24,0.0360
2026-06-20T05:26:14,Volume_3/1_source_pages/page_121,1,26,27,0.0405
2026-06-20T05:26:15,Volume_3/1_source_pages/page_123,1,24,25,0.0375
2026-06-20T05:26:19,Volume_3/1_source_pages/page_119,1,31,32,0.0480
2026-06-20T05:26:26,Volume_3/1_source_pages/page_125,1,24,25,0.0375
2026-06-20T05:26:32,Volume_3/1_source_pages/page_124,1,28,29,0.0435
2026-06-20T05:26:37,Volume_3/1_source_pages/page_126,1,26,27,0.0405
2026-06-20T05:26:38,Volume_3/1_source_pages/page_129,1,24,25,0.0375
2026-06-20T05:26:39,Volume_3/1_source_pages/page_127,1,26,27,0.0405
2026-06-20T05:26:44,Volume_3/1_source_pages/page_128,1,28,29,0.0435
2026-06-20T05:26:47,Volume_3/1_source_pages/page_131,1,26,27,0.0405
2026-06-20T05:26:47,Volume_3/1_source_pages/page_130,1,27,28,0.0420
2026-06-20T05:26:58,Volume_3/1_source_pages/page_133,1,27,28,0.0420
2026-06-20T05:27:01,Volume_3/1_source_pages/page_132,1,30,31,0.0465
2026-06-20T05:27:15,Volume_3/1_source_pages/page_135,1,25,26,0.0390
2026-06-20T05:27:17,Volume_3/1_source_pages/page_134,1,26,27,0.0405
2026-06-20T05:27:19,Volume_3/1_source_pages/page_136,1,26,27,0.0405
2026-06-20T05:27:21,Volume_3/1_source_pages/page_138,1,26,27,0.0405
2026-06-20T05:27:23,Volume_3/1_source_pages/page_137,1,27,28,0.0420
2026-06-20T05:27:26,Volume_3/1_source_pages/page_140,1,23,24,0.0360
2026-06-20T05:27:27,Volume_3/1_source_pages/page_139,1,26,27,0.0405
2026-06-20T05:27:36,Volume_3/1_source_pages/page_142,1,21,22,0.0330
2026-06-20T05:27:46,Volume_3/1_source_pages/page_141,1,29,30,0.0450
2026-06-20T05:27:47,Volume_3/1_source_pages/page_143,1,26,27,0.0405
2026-06-20T05:27:48,Volume_3/1_source_pages/page_144,1,27,28,0.0420
2026-06-20T05:27:51,Volume_3/1_source_pages/page_146,1,23,24,0.0360
2026-06-20T05:27:53,Volume_3/1_source_pages/page_145,1,26,27,0.0405
2026-06-20T05:27:57,Volume_3/1_source_pages/page_147,1,27,28,0.0420
2026-06-20T05:28:07,Volume_3/1_source_pages/page_148,1,26,27,0.0405
2026-06-20T05:28:12,Volume_3/1_source_pages/page_149,1,27,28,0.0420
2026-06-20T05:28:20,Volume_3/1_source_pages/page_150,1,26,27,0.0405
2026-06-20T05:28:23,Volume_3/1_source_pages/page_151,1,26,27,0.0405
2026-06-20T05:28:28,Volume_3/1_source_pages/page_154,1,25,26,0.0390
2026-06-20T05:28:29,Volume_3/1_source_pages/page_153,1,26,27,0.0405
2026-06-20T05:28:29,Volume_3/1_source_pages/page_155,1,24,25,0.0375
2026-06-20T05:28:32,Volume_3/1_source_pages/page_152,1,28,29,0.0435
2026-06-20T05:28:39,Volume_3/1_source_pages/page_156,1,27,28,0.0420
2026-06-20T05:28:41,Volume_3/1_source_pages/page_160,1,20,21,0.0315
2026-06-20T05:28:45,Volume_3/1_source_pages/page_157,1,27,28,0.0420
2026-06-20T05:28:46,Volume_3/1_source_pages/page_159,1,22,23,0.0345
2026-06-20T05:28:50,Volume_3/1_source_pages/page_161,1,23,24,0.0360
2026-06-20T05:28:50,Volume_3/1_source_pages/page_158,1,25,26,0.0390
2026-06-20T05:29:05,Volume_3/1_source_pages/page_162,1,28,29,0.0435
2026-06-20T05:29:11,Volume_3/1_source_pages/page_163,1,30,31,0.0465
2026-06-20T05:29:12,Volume_3/1_source_pages/page_164,1,26,27,0.0405
2026-06-20T05:29:20,Volume_3/1_source_pages/page_167,1,22,23,0.0345
2026-06-20T05:29:24,Volume_3/1_source_pages/page_165,1,29,30,0.0450
2026-06-20T05:29:28,Volume_3/1_source_pages/page_166,1,26,27,0.0405
2026-06-20T05:29:33,Volume_3/1_source_pages/page_168,1,26,27,0.0405
2026-06-20T05:29:40,Volume_3/1_source_pages/page_170,1,28,29,0.0435
2026-06-20T05:29:40,Volume_3/1_source_pages/page_169,1,28,29,0.0435
2026-06-20T05:29:45,Volume_3/1_source_pages/page_171,1,29,30,0.0450
2026-06-20T05:29:50,Volume_3/1_source_pages/page_174,1,25,26,0.0390
2026-06-20T05:29:51,Volume_3/1_source_pages/page_175,1,25,26,0.0390
2026-06-20T05:29:53,Volume_3/1_source_pages/page_172,1,29,30,0.0450
2026-06-20T05:29:54,Volume_3/1_source_pages/page_173,1,28,29,0.0435
2026-06-20T05:29:59,Volume_3/1_source_pages/page_177,1,27,28,0.0420
2026-06-20T05:30:01,Volume_3/1_source_pages/page_176,1,28,29,0.0435
2026-06-20T05:30:15,Volume_3/1_source_pages/page_178,1,27,28,0.0420
2026-06-20T05:30:22,Volume_3/1_source_pages/page_180,1,27,28,0.0420
2026-06-20T05:30:23,Volume_3/1_source_pages/page_179,1,28,29,0.0435
